id,process_id,company,pankou,chupan_home_rating,chupan_pankou,chupan_away_rating,instant_home_rating,instant_pankou,instant_away_rating
645,80,Crown,盘口3,1.17,半球,0.73,1.13,半球,0.76
646,80,Bet365,盘口1,0.91,平手/半球,1.02,0.87,平手/半球,1.06
647,80,Bet365,盘口2,0.52,平手,1.42,0.52,平手,1.42
648,80,Bet365,盘口3,1.15,半球,0.68,1.10,半球,0.70
649,80,Bet365,盘口4,1.60,半球/一球,0.47,1.42,半球/一球,0.52
650,80,韦德,盘口1,0.92,平手/半球,1.00,0.89,平手/半球,1.03
651,80,韦德,盘口2,1.23,半球,0.74,1.18,半球,0.76
652,80,韦德,盘口3,0.60,平手,1.53,0.57,平手,1.57
653,80,明陞,盘口1,1.00,半球,0.90,0.86,平手/半球,1.06
654,80,明陞,盘口2,1.23,半球,0.73,1.23,半球,0.73
655,80,10BET,盘口1,1.16,半球,0.76,0.87,平手/半球,1.03
656,80,10BET,盘口2,1.18,半球,0.71,1.19,半球,0.71
657,80,10BET,盘口3,1.57,半球/一球,0.54,0.58,平手,1.44
658,80,10BET,盘口4,1.73,半球/一球,0.48,1.73,半球/一球,0.48
659,80,金宝博,盘口1,0.90,平手/半球,1.00,0.86,平手/半球,1.04
660,80,金宝博,盘口2,1.21,半球,0.72,1.16,半球,0.76
661,80,金宝博,盘口3,0.59,平手,1.44,0.57,平手,1.49
662,80,12bet,盘口1,1.00,半球,0.90,0.86,平手/半球,1.06
663,80,12bet,盘口2,1.23,半球,0.73,1.23,半球,0.73
664,80,利记,盘口1,0.85,平手/半球,1.05,0.87,平手/半球,1.05
665,80,利记,盘口2,1.19,半球,0.76,1.19,半球,0.76
666,80,盈禾,盘口1,0.91,平手/半球,0.98,0.87,平手/半球,1.02
667,80,盈禾,盘口2,1.20,半球,0.72,1.14,半球,0.76
668,80,盈禾,盘口3,1.20,半球,0.72,0.57,平手,1.48
669,80,18Bet,盘口1,0.91,平手/半球,0.99,0.85,平手/半球,1.03
670,80,18Bet,盘口2,1.17,半球,0.75,1.18,半球,0.75
671,80,18Bet,盘口3,0.58,平手,1.47,0.57,平手,1.49
672,81,ManbetX,盘口1,0.87,受让半球,1.03,0.88,受让半球,1.02
673,81,ManbetX,盘口2,1.14,受让平手/半球,0.77,1.17,受让平手/半球,0.75
674,81,Crown,盘口1,0.85,受让半球,1.03,0.86,受让半球,1.02
675,81,Crown,盘口2,1.14,受让平手/半球,0.75,1.14,受让平手/半球,0.75
676,81,Bet365,盘口1,0.88,受让半球,1.05,0.89,受让半球,1.04
677,81,Bet365,盘口2,1.10,受让平手/半球,0.70,1.15,受让平手/半球,0.68
678,81,Bet365,盘口3,0.60,受让半球/一球,1.30,0.60,受让半球/一球,1.30
679,81,Bet365,盘口4,0.40,受让一球,1.85,0.40,受让一球,1.85
680,81,韦德,盘口1,0.87,受让半球,1.05,0.89,受让半球,1.02
681,81,韦德,盘口2,1.19,受让平手/半球,0.77,1.21,受让平手/半球,0.74
682,81,韦德,盘口3,0.64,受让半球/一球,1.43,0.66,受让半球/一球,1.37
683,81,明陞,盘口1,0.85,受让半球,1.05,0.85,受让半球,1.05
684,81,10BET,盘口1,0.85,受让半球,1.04,0.86,受让半球,1.03
685,81,10BET,盘口2,1.15,受让平手/半球,0.74,1.16,受让平手/半球,0.72
686,81,10BET,盘口3,0.62,受让半球/一球,1.36,0.62,受让半球/一球,1.36
687,81,10BET,盘口4,1.86,平手,0.44,1.86,平手,0.44
688,81,金宝博,盘口1,0.86,受让半球,1.04,0.88,受让半球,1.02
689,81,金宝博,盘口2,1.16,受让平手/半球,0.76,1.17,受让平手/半球,0.75
690,81,12bet,盘口1,0.85,受让半球,1.05,0.85,受让半球,1.05
691,81,利记,盘口1,0.88,受让半球,1.02,0.88,受让半球,1.02
692,81,盈禾,盘口1,0.86,受让半球,1.03,0.87,受让半球,1.02
693,81,盈禾,盘口2,1.16,受让平手/半球,0.75,1.16,受让平手/半球,0.75
694,81,盈禾,盘口3,1.14,受让平手/半球,0.76,1.14,受让平手/半球,0.76
695,81,18Bet,盘口1,0.85,受让半球,1.05,0.87,受让半球,1.01
696,81,18Bet,盘口2,1.16,受让平手/半球,0.76,1.17,受让平手/半球,0.76
697,82,ManbetX,盘口1,0.95,一球,0.95,0.95,一球,0.95
698,82,ManbetX,盘口2,1.23,一球/球半,0.71,1.23,一球/球半,0.71
699,82,Crown,盘口1,0.95,一球,0.93,0.94,一球,0.94
700,82,Crown,盘口2,1.23,一球/球半,0.69,1.21,一球/球半,0.70
701,82,Bet365,盘口1,0.96,一球,0.97,0.96,一球,0.97
702,82,Bet365,盘口2,0.65,半球/一球,1.20,0.65,半球/一球,1.20
703,82,Bet365,盘口3,1.15,一球/球半,0.68,1.20,一球/球半,0.65
704,82,Bet365,盘口4,1.42,球半,0.52,1.42,球半,0.52
705,82,韦德,盘口1,0.95,一球,0.96,0.91,一球,1.01
706,82,韦德,盘口2,0.71,半球/一球,1.29,1.22,一球/球半,0.73
707,82,韦德,盘口3,1.29,一球/球半,0.71,0.67,半球/一球,1.33
708,82,明陞,盘口1,0.95,一球,0.95,0.96,一球,0.94
709,82,10BET,盘口1,0.95,一球,0.95,0.94,一球,0.95
710,82,10BET,盘口2,1.25,一球/球半,0.68,1.25,一球/球半,0.68
711,82,10BET,盘口3,0.66,半球/一球,1.29,0.66,半球/一球,1.29
712,82,10BET,盘口4,1.59,球半,0.53,1.59,球半,0.53
713,82,金宝博,盘口1,0.96,一球,0.94,0.95,一球,0.95
714,82,金宝博,盘口2,1.25,一球/球半,0.70,1.23,一球/球半,0.71
715,82,12bet,盘口1,0.95,一球,0.95,0.96,一球,0.94
716,82,利记,盘口1,0.98,一球,0.92,0.92,一球,0.98
717,82,盈禾,盘口1,0.96,一球,0.93,0.95,一球,0.94
718,82,盈禾,盘口2,1.25,一球/球半,0.69,1.23,一球/球半,0.70
719,82,18Bet,盘口1,0.95,一球,0.95,0.94,一球,0.94
720,82,18Bet,盘口2,1.25,一球/球半,0.70,1.23,一球/球半,0.71
721,83,韦德,盘口1,0.87,受让球半/两球,1.05,0.88,受让球半/两球,1.04
722,83,韦德,盘口2,1.10,受让球半,0.83,1.10,受让球半,0.82
723,83,韦德,盘口3,0.64,受让两球,1.44,0.64,受让两球,1.41
724,84,韦德,盘口1,1.13,平手/半球,0.81,1.10,平手/半球,0.83
725,84,韦德,盘口2,0.79,平手,1.16,0.75,平手,1.20
726,84,韦德,盘口3,1.48,半球,0.62,1.42,半球,0.63
727,84,18Bet,盘口1,0.95,一球,0.95,0.95,一球,0.95
728,85,ManbetX,盘口1,0.85,球半/两球,1.05,0.84,球半/两球,1.06
729,85,ManbetX,盘口2,1.13,两球,0.78,1.12,两球,0.79
730,85,ManbetX,盘口3,0.68,球半,1.28,0.68,球半,1.28
731,85,Crown,盘口1,0.88,球半/两球,1.00,0.84,球半/两球,1.04
732,85,Crown,盘口2,1.16,两球,0.74,0.67,球半,1.26
733,85,Crown,盘口3,1.12,两球,0.77,1.11,两球,0.78
734,85,Bet365,盘口1,0.87,球半/两球,1.06,0.86,球半/两球,1.07
735,85,Bet365,盘口2,0.65,球半,1.20,0.65,球半,1.20
736,85,Bet365,盘口3,1.08,两球,0.73,1.05,两球,0.75
737,85,Bet365,盘口4,1.35,两球/两球半,0.57,1.35,两球/两球半,0.57
738,85,韦德,盘口1,0.87,球半/两球,1.03,0.84,球半/两球,1.09
739,85,韦德,盘口2,1.18,两球,0.77,1.11,两球,0.81
740,85,韦德,盘口3,0.69,球半,1.29,0.66,球半,1.35
741,85,明陞,盘口1,0.85,球半,1.05,0.85,球半/两球,1.08
742,85,明陞,盘口2,1.22,两球,0.74,1.16,两球,0.78
743,85,10BET,盘口1,0.68,球半,1.31,0.84,球半/两球,1.06
744,85,10BET,盘口2,1.13,两球,0.75,1.12,两球,0.76
745,85,10BET,盘口3,0.66,球半,1.30,0.66,球半,1.29
746,85,10BET,盘口4,1.44,两球/两球半,0.58,1.44,两球/两球半,0.58
747,85,金宝博,盘口1,0.88,球半/两球,1.02,0.84,球半/两球,1.06
748,85,金宝博,盘口2,1.17,两球,0.75,1.12,两球,0.79
749,85,金宝博,盘口3,0.68,球半,1.28,0.68,球半,1.28
750,85,12bet,盘口1,0.85,球半,1.05,0.85,球半/两球,1.08
751,85,12bet,盘口2,1.22,两球,0.74,1.16,两球,0.78
752,85,利记,盘口1,0.85,球半/两球,1.05,0.85,球半/两球,1.07
753,85,利记,盘口2,1.17,两球,0.77,1.17,两球,0.77
754,85,盈禾,盘口1,0.89,球半/两球,1.00,0.85,球半/两球,1.04
755,85,盈禾,盘口2,1.17,两球,0.74,1.12,两球,0.78
756,85,盈禾,盘口3,0.68,球半,1.27,0.68,球半,1.27
757,85,盈禾,盘口4,0.68,球半,1.27,0.68,球半,1.27
758,85,18Bet,盘口1,0.85,球半/两球,1.06,0.84,球半/两球,1.06
759,85,18Bet,盘口2,1.13,两球,0.78,1.14,两球,0.77
760,85,18Bet,盘口3,0.67,球半,1.29,0.68,球半,1.28
761,86,ManbetX,盘口1,0.85,受让球半,1.05,0.82,受让球半,1.08
762,86,ManbetX,盘口2,1.13,受让一球/球半,0.78,1.08,受让一球/球半,0.82
763,86,ManbetX,盘口3,0.65,受让球半/两球,1.33,0.63,受让球半/两球,1.36
764,86,Crown,盘口1,0.86,受让球半,1.02,0.82,受让球半,1.06
765,86,Crown,盘口2,1.12,受让一球/球半,0.77,0.62,受让球半/两球,1.35
766,86,Crown,盘口3,1.12,受让一球/球半,0.77,1.06,受让一球/球半,0.82
767,86,Bet365,盘口1,0.86,受让球半,1.07,0.84,受让球半,1.09
768,86,Bet365,盘口2,1.05,受让一球/球半,0.75,1.05,受让一球/球半,0.75
769,86,Bet365,盘口3,0.60,受让球半/两球,1.30,0.60,受让球半/两球,1.30
770,86,Bet365,盘口4,0.43,受让两球,1.75,0.40,受让两球,1.85
771,86,韦德,盘口1,0.85,受让球半,1.05,1.09,受让一球/球半,0.84
772,86,韦德,盘口2,1.14,受让一球/球半,0.80,0.82,受让球半,1.09
773,86,韦德,盘口3,0.65,受让球半/两球,1.37,1.57,受让一球,0.57
774,86,明陞,盘口1,0.90,受让一球/球半,1.00,0.80,受让球半,1.14
775,86,明陞,盘口2,1.18,受让一球/球半,0.77,1.09,受让一球/球半,0.84
776,86,10BET,盘口1,1.21,受让一球/球半,0.74,1.06,受让一球/球半,0.84
777,86,10BET,盘口2,1.17,受让一球/球半,0.72,0.78,受让球半,1.09
778,86,10BET,盘口3,1.22,受让一球/球半,0.69,0.62,受让球半/两球,1.36
779,86,10BET,盘口4,1.66,受让一球,0.50,1.66,受让一球,0.50
780,86,金宝博,盘口1,0.85,受让球半,1.05,0.82,受让球半,1.08
781,86,金宝博,盘口2,1.11,受让一球/球半,0.80,1.08,受让一球/球半,0.82
782,86,金宝博,盘口3,0.64,受让球半/两球,1.35,0.63,受让球半/两球,1.36
783,86,12bet,盘口1,0.90,受让一球/球半,1.00,0.80,受让球半,1.14
784,86,12bet,盘口2,1.18,受让一球/球半,0.77,1.09,受让一球/球半,0.84
785,86,利记,盘口1,0.90,受让球半,1.00,0.83,受让球半,1.09
786,86,利记,盘口2,1.14,受让一球/球半,0.79,1.14,受让一球/球半,0.79
787,86,盈禾,盘口1,0.86,受让球半,1.03,0.83,受让球半,1.06
788,86,盈禾,盘口2,1.09,受让一球/球半,0.80,1.07,受让一球/球半,0.82
789,86,盈禾,盘口3,1.13,受让一球/球半,0.77,0.63,受让球半/两球,1.35
790,86,盈禾,盘口4,0.65,受让球半/两球,1.32,0.63,受让球半/两球,1.35
791,86,18Bet,盘口1,0.84,受让球半,1.06,1.09,受让一球/球半,0.81
792,86,18Bet,盘口2,1.20,受让一球/球半,0.73,0.81,受让球半,1.09
793,86,18Bet,盘口3,0.64,受让球半/两球,1.35,0.63,受让球半/两球,1.36
794,87,ManbetX,盘口1,0.90,球半,1.00,0.90,球半,1.00
795,87,ManbetX,盘口2,1.12,球半/两球,0.79,1.12,球半/两球,0.79
796,87,Crown,盘口1,0.86,球半,1.02,0.88,球半,1.00
797,87,Crown,盘口2,1.08,球半/两球,0.80,1.11,球半/两球,0.78
798,87,Bet365,盘口1,0.91,球半,1.02,0.92,球半,1.01
799,87,Bet365,盘口2,0.62,一球/球半,1.25,0.65,一球/球半,1.20
800,87,Bet365,盘口3,1.08,球半/两球,0.73,1.10,球半/两球,0.70
801,87,Bet365,盘口4,1.50,两球,0.50,1.50,两球,0.50
802,87,韦德,盘口1,0.90,球半,1.02,0.89,球半,1.03
803,87,韦德,盘口2,1.15,球半/两球,0.80,1.13,球半/两球,0.79
804,87,韦德,盘口3,0.67,一球/球半,1.37,0.66,一球/球半,1.37
805,87,明陞,盘口1,0.90,球半,1.00,0.91,球半,0.99
806,87,10BET,盘口1,0.90,球半,1.00,0.89,球半,1.01
807,87,10BET,盘口2,1.09,球半/两球,0.78,1.09,球半/两球,0.78
808,87,10BET,盘口3,0.63,一球/球半,1.35,0.63,一球/球半,1.35
809,87,10BET,盘口4,1.53,两球,0.54,1.53,两球,0.54
810,87,金宝博,盘口1,0.88,球半,1.02,0.90,球半,1.00
811,87,金宝博,盘口2,1.09,球半/两球,0.81,1.12,球半/两球,0.79
812,87,12bet,盘口1,0.90,球半,1.00,0.91,球半,0.99
813,87,利记,盘口1,0.85,球半,1.05,0.91,球半,0.99
814,87,盈禾,盘口1,0.87,球半,1.02,0.89,球半,1.00
815,87,盈禾,盘口2,1.09,球半/两球,0.80,1.12,球半/两球,0.78
816,87,18Bet,盘口1,0.90,球半,1.00,0.90,球半,0.98
817,87,18Bet,盘口2,1.09,球半/两球,0.81,1.12,球半/两球,0.79
818,88,ManbetX,盘口1,1.06,球半/两球,0.84,1.05,球半/两球,0.85
819,88,ManbetX,盘口2,0.84,球半,1.06,0.83,球半,1.07
820,88,Crown,盘口1,1.01,球半/两球,0.87,1.04,球半/两球,0.84
821,88,Crown,盘口2,0.80,球半,1.08,0.82,球半,1.06
822,88,Bet365,盘口1,1.07,球半/两球,0.86,1.08,球半/两球,0.85
823,88,Bet365,盘口2,0.77,球半,1.02,0.77,球半,1.02
824,88,Bet365,盘口3,1.35,两球,0.57,1.35,两球,0.57
825,88,Bet365,盘口4,1.67,两球/两球半,0.45,1.67,两球/两球半,0.45
826,88,韦德,盘口1,1.06,球半/两球,0.86,1.02,球半/两球,0.90
827,88,韦德,盘口2,0.82,球半,1.11,0.79,球半,1.14
828,88,韦德,盘口3,1.47,两球,0.62,1.39,两球,0.64
829,88,明陞,盘口1,0.80,球半,1.11,0.80,球半,1.11
830,88,10BET,盘口1,0.81,球半,1.10,1.01,球半/两球,0.89
831,88,10BET,盘口2,0.79,球半,1.08,0.78,球半,1.09
832,88,10BET,盘口3,0.60,一球/球半,1.40,0.60,一球/球半,1.40
833,88,10BET,盘口4,1.47,两球,0.57,1.47,两球,0.57
834,88,金宝博,盘口1,0.96,球半/两球,0.94,1.05,球半/两球,0.85
835,88,金宝博,盘口2,0.81,球半,1.09,0.83,球半,1.07
836,88,12bet,盘口1,0.80,球半,1.11,0.80,球半,1.11
837,88,利记,盘口1,1.05,球半/两球,0.85,1.08,球半/两球,0.82
838,88,盈禾,盘口1,0.96,球半/两球,0.93,1.05,球半/两球,0.84
839,88,盈禾,盘口2,0.81,球半,1.08,0.83,球半,1.06
840,88,盈禾,盘口3,0.84,球半,1.05,0.83,球半,1.06
841,88,18Bet,盘口1,0.80,球半,1.11,1.06,球半/两球,0.84
842,88,18Bet,盘口2,0.80,球半,1.11,0.82,球半,1.08
843,89,韦德,盘口1,1.10,平手,0.83,1.10,平手,0.83
844,89,韦德,盘口2,0.79,受让平手/半球,1.16,0.78,受让平手/半球,1.15
845,89,韦德,盘口3,1.47,平手/半球,0.62,1.46,平手/半球,0.61
846,90,韦德,盘口1,0.94,受让平手/半球,0.97,0.94,受让平手/半球,0.97
847,90,韦德,盘口2,0.71,受让半球,1.29,0.70,受让半球,1.28
848,90,韦德,盘口3,1.40,平手,0.65,1.39,平手,0.64
849,91,ManbetX,盘口1,0.82,半球,1.08,0.82,半球,1.08
850,91,ManbetX,盘口2,1.08,半球/一球,0.82,1.08,半球/一球,0.82
851,91,ManbetX,盘口3,0.59,平手/半球,1.44,0.59,平手/半球,1.44
852,91,ManbetX,盘口4,0.95,平手,0.95,0.95,平手,0.95
853,91,Crown,盘口1,0.82,半球,1.06,0.82,半球,1.06
854,91,Crown,盘口2,1.11,半球/一球,0.78,0.58,平手/半球,1.42
855,91,Crown,盘口3,1.07,半球/一球,0.81,1.07,半球/一球,0.81
856,91,Bet365,盘口1,0.87,半球,1.06,0.83,半球,1.10
857,91,Bet365,盘口2,0.57,平手/半球,1.35,0.55,平手/半球,1.38
858,91,Bet365,盘口3,1.08,半球/一球,0.73,1.02,半球/一球,0.77
859,91,Bet365,盘口4,1.50,一球,0.50,1.42,一球,0.52
860,91,韦德,盘口1,1.08,半球/一球,0.85,1.09,半球/一球,0.84
861,91,韦德,盘口2,0.82,半球,1.12,0.82,半球,1.09
862,91,韦德,盘口3,1.58,一球,0.58,1.58,一球,0.56
863,91,明陞,盘口1,0.85,半球,1.05,0.81,半球,1.12
864,91,明陞,盘口2,1.18,半球/一球,0.77,1.15,半球/一球,0.79
865,91,10BET,盘口1,0.85,半球,1.04,0.81,半球,1.10
866,91,10BET,盘口2,1.07,半球/一球,0.80,1.09,半球/一球,0.78
867,91,10BET,盘口3,0.58,平手/半球,1.46,0.56,平手/半球,1.50
868,91,10BET,盘口4,1.59,一球,0.53,1.58,一球,0.53
869,91,金宝博,盘口1,0.88,半球,1.02,0.82,半球,1.08
870,91,金宝博,盘口2,1.12,半球/一球,0.79,1.08,半球/一球,0.82
871,91,金宝博,盘口3,0.59,平手/半球,1.44,0.59,平手/半球,1.44
872,91,金宝博,盘口4,0.95,平手,0.95,0.95,平手,0.95
873,91,金宝博,盘口5,0.95,平手,0.95,0.95,平手,0.95
874,91,12bet,盘口1,0.85,半球,1.05,0.81,半球,1.12
875,91,12bet,盘口2,1.18,半球/一球,0.77,1.15,半球/一球,0.79
876,91,利记,盘口1,0.81,半球,1.09,0.85,半球,1.07
877,91,利记,盘口2,1.13,半球/一球,0.80,1.13,半球/一球,0.80
878,91,盈禾,盘口1,0.89,半球,1.00,0.83,半球,1.06
879,91,盈禾,盘口2,1.12,半球/一球,0.78,1.08,半球/一球,0.81
880,91,盈禾,盘口3,0.59,平手/半球,1.43,0.59,平手/半球,1.43
881,91,盈禾,盘口4,0.59,平手/半球,1.43,0.59,平手/半球,1.43
882,91,18Bet,盘口1,0.85,半球,1.06,0.82,半球,1.08
883,91,18Bet,盘口2,1.08,半球/一球,0.82,1.11,半球/一球,0.79
884,91,18Bet,盘口3,0.59,平手/半球,1.44,0.59,平手/半球,1.44
885,92,ManbetX,盘口1,0.94,平手/半球,0.96,0.95,平手/半球,0.95
886,92,ManbetX,盘口2,1.23,半球,0.71,1.23,半球,0.71
887,92,ManbetX,盘口3,0.64,平手,1.35,0.64,平手,1.35
888,92,Crown,盘口1,0.93,平手/半球,0.95,0.95,平手/半球,0.93
889,92,Crown,盘口2,1.21,半球,0.70,0.63,平手,1.33
890,92,Crown,盘口3,1.21,半球,0.70,1.21,半球,0.70
891,92,Bet365,盘口1,0.92,平手/半球,1.01,0.98,平手/半球,0.95
892,92,Bet365,盘口2,0.55,平手,1.38,0.57,平手,1.35
893,92,Bet365,盘口3,1.15,半球,0.68,1.20,半球,0.65
894,92,Bet365,盘口4,1.60,半球/一球,0.47,1.60,半球/一球,0.47
895,92,韦德,盘口1,0.94,平手/半球,0.97,0.94,平手/半球,0.97
896,92,韦德,盘口2,1.27,半球,0.72,1.25,半球,0.72
897,92,韦德,盘口3,0.61,平手,1.50,0.60,平手,1.48
898,92,明陞,盘口1,1.11,半球,0.80,0.99,平手/半球,0.93
899,92,明陞,盘口2,0.67,平手,1.33,1.32,半球,0.68
900,92,10BET,盘口1,1.10,半球,0.81,0.97,平手/半球,0.92
901,92,10BET,盘口2,1.08,半球,0.79,1.29,半球,0.66
902,92,10BET,盘口3,1.53,半球/一球,0.55,0.58,平手,1.44
903,92,10BET,盘口4,1.80,半球/一球,0.46,1.80,半球/一球,0.46
904,92,金宝博,盘口1,0.90,平手/半球,1.00,0.95,平手/半球,0.95
905,92,金宝博,盘口2,1.25,半球,0.70,1.23,半球,0.71
906,92,金宝博,盘口3,0.61,平手,1.40,0.64,平手,1.35
907,92,12bet,盘口1,1.11,半球,0.80,0.99,平手/半球,0.93
908,92,12bet,盘口2,0.67,平手,1.33,1.32,半球,0.68
909,92,利记,盘口1,0.85,平手/半球,1.05,0.98,平手/半球,0.94
910,92,利记,盘口2,0.65,平手,1.36,0.65,平手,1.36
911,92,盈禾,盘口1,0.91,平手/半球,0.98,0.96,平手/半球,0.93
912,92,盈禾,盘口2,1.23,半球,0.70,1.23,半球,0.70
913,92,盈禾,盘口3,0.61,平手,1.39,0.64,平手,1.34
914,92,盈禾,盘口4,0.64,平手,1.34,0.64,平手,1.34
915,92,18Bet,盘口1,0.92,平手/半球,0.99,0.96,平手/半球,0.92
916,92,18Bet,盘口2,1.23,半球,0.71,1.26,半球,0.70
917,92,18Bet,盘口3,0.61,平手,1.40,0.64,平手,1.36
918,93,ManbetX,盘口1,1.08,平手,0.82,1.09,平手,0.81
919,93,ManbetX,盘口2,0.75,受让平手/半球,1.17,0.76,受让平手/半球,1.16
920,93,Crown,盘口1,1.03,平手,0.85,1.07,平手,0.81
921,93,Crown,盘口2,0.75,受让平手/半球,1.14,0.76,受让平手/半球,1.13
922,93,Bet365,盘口1,1.10,平手,0.83,1.10,平手,0.83
923,93,Bet365,盘口2,0.68,受让平手/半球,1.15,0.68,受让平手/半球,1.15
924,93,Bet365,盘口3,1.38,平手/半球,0.55,1.38,平手/半球,0.55
925,93,Bet365,盘口4,1.75,半球,0.43,1.75,半球,0.43
926,93,韦德,盘口1,1.06,平手,0.86,1.11,平手,0.82
927,93,韦德,盘口2,0.74,受让平手/半球,1.24,0.76,受让平手/半球,1.18
928,93,韦德,盘口3,1.48,平手/半球,0.62,1.51,平手/半球,0.59
929,93,明陞,盘口1,1.11,平手,0.80,1.09,平手,0.82
930,93,10BET,盘口1,1.10,平手,0.81,1.07,平手,0.84
931,93,10BET,盘口2,0.66,受让平手/半球,1.30,0.69,受让平手/半球,1.22
932,93,10BET,盘口3,1.51,平手/半球,0.55,1.50,平手/半球,0.56
933,93,10BET,盘口4,0.52,受让半球,1.61,0.52,受让半球,1.61
934,93,金宝博,盘口1,1.05,平手,0.85,1.09,平手,0.81
935,93,金宝博,盘口2,0.76,受让平手/半球,1.16,0.76,受让平手/半球,1.16
936,93,12bet,盘口1,1.11,平手,0.80,1.09,平手,0.82
937,93,利记,盘口1,1.03,平手,0.87,1.09,平手,0.81
938,93,盈禾,盘口1,1.04,平手,0.85,1.08,平手,0.81
939,93,盈禾,盘口2,0.76,受让平手/半球,1.15,0.77,受让平手/半球,1.13
940,93,18Bet,盘口1,1.11,平手,0.80,1.08,平手,0.81
941,93,18Bet,盘口2,0.74,受让平手/半球,1.19,0.77,受让平手/半球,1.15
942,94,ManbetX,盘口1,1.03,平手,0.87,1.03,平手,0.87
943,94,ManbetX,盘口2,0.73,受让平手/半球,1.20,0.73,受让平手/半球,1.20
944,94,Crown,盘口1,0.98,平手,0.90,1.02,平手,0.86
945,94,Crown,盘口2,0.71,受让平手/半球,1.20,0.72,受让平手/半球,1.19
946,94,Bet365,盘口1,1.04,平手,0.89,1.04,平手,0.89
947,94,Bet365,盘口2,0.62,受让平手/半球,1.25,0.62,受让平手/半球,1.25
948,94,Bet365,盘口3,1.35,平手/半球,0.57,1.35,平手/半球,0.57
949,94,Bet365,盘口4,1.75,半球,0.43,1.75,半球,0.43
950,94,韦德,盘口1,0.99,平手,0.91,1.04,平手,0.88
951,94,韦德,盘口2,0.70,受让平手/半球,1.28,0.72,受让平手/半球,1.24
952,94,韦德,盘口3,1.40,平手/半球,0.65,1.44,平手/半球,0.62
953,94,明陞,盘口1,0.95,平手,0.95,1.03,平手,0.87
954,94,10BET,盘口1,0.95,平手,0.95,1.03,平手,0.87
955,94,10BET,盘口2,1.33,平手/半球,0.64,0.69,受让平手/半球,1.22
956,94,10BET,盘口3,1.39,平手/半球,0.61,1.39,平手/半球,0.61
957,94,10BET,盘口4,0.49,受让半球,1.69,0.49,受让半球,1.69
958,94,金宝博,盘口1,1.02,平手,0.88,1.03,平手,0.87
959,94,金宝博,盘口2,0.72,受让平手/半球,1.21,0.73,受让平手/半球,1.20
960,94,12bet,盘口1,0.95,平手,0.95,1.03,平手,0.87
961,94,利记,盘口1,0.94,平手,0.96,1.03,平手,0.87
962,94,盈禾,盘口1,1.02,平手,0.87,1.03,平手,0.86
963,94,盈禾,盘口2,0.72,受让平手/半球,1.20,0.73,受让平手/半球,1.19
964,94,18Bet,盘口1,0.95,平手,0.95,1.02,平手,0.86
965,94,18Bet,盘口2,0.72,受让平手/半球,1.21,0.73,受让平手/半球,1.20
966,95,韦德,盘口1,1.02,受让半球,0.90,1.01,受让半球,0.90
967,95,韦德,盘口2,0.77,受让半球/一球,1.19,0.76,受让半球/一球,1.18
968,95,韦德,盘口3,1.39,受让平手/半球,0.66,1.38,受让平手/半球,0.65
969,96,韦德,盘口1,0.87,受让半球,1.05,0.89,受让半球,1.03
970,96,韦德,盘口2,1.18,受让平手/半球,0.77,1.20,受让平手/半球,0.75
971,96,韦德,盘口3,0.65,受让半球/一球,1.41,0.65,受让半球/一球,1.38
